sample,region
srp_SRS077470,mouth
srp_SRS077472,mouth
srp_SRS077474,mouth
srp_SRS077476,ear
srp_SRS077478,ear
srp_SRS077482,arm
srp_SRS077484,nose
srp_SRS077486,stool
srp_SRS077504,mouth
srp_SRS077508,mouth
srp_SRS077510,mouth
srp_SRS077512,mouth
srp_SRS077514,mouth
srp_SRS077516,mouth
srp_SRS077518,mouth
srp_SRS077520,mouth
srp_SRS077522,mouth
srp_SRS077524,ear
srp_SRS077526,ear
srp_SRS077528,arm
srp_SRS077530,arm
srp_SRS077532,nose
srp_SRS077534,stool
srp_SRS077552,stool
srp_SRS077554,ear
srp_SRS077556,ear
srp_SRS077560,arm
srp_SRS077562,nose
srp_SRS077564,mouth
srp_SRS077568,mouth
srp_SRS077570,mouth
srp_SRS077572,mouth
srp_SRS077574,mouth
srp_SRS077576,mouth
srp_SRS077578,mouth
srp_SRS077580,mouth
srp_SRS077582,mouth
srp_SRS077600,mouth
srp_SRS077602,mouth
srp_SRS077604,mouth
srp_SRS077606,mouth
srp_SRS077608,mouth
srp_SRS077610,mouth
srp_SRS077612,stool
srp_SRS077614,ear
srp_SRS077616,ear
srp_SRS077620,arm
srp_SRS077622,nose
srp_SRS077628,mouth
srp_SRS077630,mouth
srp_SRS077651,mouth
srp_SRS077655,mouth
srp_SRS077657,mouth
srp_SRS077659,mouth
srp_SRS077661,mouth
srp_SRS077663,mouth
srp_SRS077665,mouth
srp_SRS077667,mouth
srp_SRS077669,mouth
srp_SRS077671,stool
srp_SRS077673,ear
srp_SRS077675,ear
srp_SRS077677,arm
srp_SRS077681,nose
srp_SRS077683,vagina
srp_SRS077685,vagina
srp_SRS077687,vagina
srp_SRS077710,mouth
srp_SRS077712,mouth
srp_SRS077714,ear
srp_SRS077716,ear
srp_SRS077722,nose
srp_SRS077724,vagina
srp_SRS077726,vagina
srp_SRS077728,vagina
srp_SRS077752,stool
srp_SRS077762,mouth
srp_SRS077764,mouth
srp_SRS077766,mouth
srp_SRS077768,mouth
srp_SRS077770,mouth
srp_SRS077772,mouth
srp_SRS077774,mouth
srp_SRS077776,mouth
srp_SRS077778,ear
srp_SRS077780,ear
srp_SRS077784,arm
srp_SRS077788,vagina
srp_SRS077790,vagina
srp_SRS077792,vagina
srp_SRS077813,stool
srp_SRS077819,mouth
srp_SRS077823,mouth
srp_SRS077825,mouth
srp_SRS077827,mouth
srp_SRS077829,mouth
srp_SRS077831,mouth
srp_SRS077833,mouth
srp_SRS077835,mouth
srp_SRS077837,mouth
srp_SRS077839,ear
srp_SRS077841,ear
srp_SRS077847,nose
srp_SRS077868,stool
srp_SRS077876,mouth
srp_SRS077880,mouth
srp_SRS077882,mouth
srp_SRS077884,mouth
srp_SRS077886,mouth
srp_SRS077888,mouth
srp_SRS077890,mouth
srp_SRS077892,mouth
srp_SRS077894,mouth
srp_SRS077896,ear
srp_SRS077898,ear
srp_SRS077902,arm
srp_SRS077904,nose
srp_SRS078008,stool
srp_SRS078016,mouth
srp_SRS078020,mouth
srp_SRS078024,mouth
srp_SRS078026,mouth
srp_SRS078028,mouth
srp_SRS078030,mouth
srp_SRS078032,mouth
srp_SRS078034,mouth
srp_SRS078036,ear
srp_SRS078038,ear
srp_SRS078044,nose
srp_SRS078074,mouth
srp_SRS078078,mouth
srp_SRS078080,mouth
srp_SRS078082,mouth
srp_SRS078084,mouth
srp_SRS078086,mouth
srp_SRS078088,mouth
srp_SRS078090,mouth
srp_SRS078092,mouth
srp_SRS078094,ear
srp_SRS078096,ear
srp_SRS078102,nose
srp_SRS078104,vagina
srp_SRS078106,vagina
srp_SRS078108,vagina
srp_SRS078132,stool
srp_SRS078140,mouth
srp_SRS078144,mouth
srp_SRS078146,mouth
srp_SRS078148,mouth
srp_SRS078150,mouth
srp_SRS078152,mouth
srp_SRS078154,mouth
srp_SRS078156,mouth
srp_SRS078158,mouth
srp_SRS078160,ear
srp_SRS078162,ear
srp_SRS078168,nose
srp_SRS078170,vagina
srp_SRS078172,vagina
srp_SRS078174,vagina
srp_SRS078264,stool
srp_SRS078272,mouth
srp_SRS078276,mouth
srp_SRS078278,mouth
srp_SRS078280,mouth
srp_SRS078282,mouth
srp_SRS078284,mouth
srp_SRS078286,mouth
srp_SRS078288,mouth
srp_SRS078290,mouth
srp_SRS078292,ear
srp_SRS078294,ear
srp_SRS078298,arm
srp_SRS078300,nose
srp_SRS078302,vagina
srp_SRS078304,vagina
srp_SRS078306,vagina
srp_SRS078330,stool
srp_SRS078338,mouth
srp_SRS078342,mouth
srp_SRS078344,mouth
srp_SRS078346,mouth
srp_SRS078348,mouth
srp_SRS078350,mouth
srp_SRS078352,mouth
srp_SRS078354,mouth
srp_SRS078356,mouth
srp_SRS078360,ear
srp_SRS078366,nose
srp_SRS078368,vagina
srp_SRS078370,vagina
srp_SRS078372,vagina
srp_SRS078438,stool
srp_SRS078446,mouth
srp_SRS078450,mouth
srp_SRS078452,mouth
srp_SRS078454,mouth
srp_SRS078456,mouth
srp_SRS078458,mouth
srp_SRS078460,mouth
srp_SRS078462,mouth
srp_SRS078464,mouth
srp_SRS078466,ear
srp_SRS078468,ear
srp_SRS078470,arm
srp_SRS078472,arm
srp_SRS078498,stool
srp_SRS078506,mouth
srp_SRS078510,mouth
srp_SRS078512,mouth
srp_SRS078514,mouth
srp_SRS078516,mouth
srp_SRS078518,mouth
srp_SRS078522,mouth
srp_SRS078524,mouth
srp_SRS078534,nose
srp_SRS078536,vagina
srp_SRS078540,vagina
srp_SRS078561,stool
srp_SRS078569,mouth
srp_SRS078573,mouth
srp_SRS078575,mouth
srp_SRS078577,mouth
srp_SRS078579,mouth
srp_SRS078581,mouth
srp_SRS078583,mouth
srp_SRS078585,mouth
srp_SRS078587,mouth
srp_SRS078589,ear
srp_SRS078591,ear
srp_SRS078597,nose
srp_SRS078621,stool
srp_SRS078629,mouth
srp_SRS078633,mouth
srp_SRS078635,mouth
srp_SRS078637,mouth
srp_SRS078639,mouth
srp_SRS078641,mouth
srp_SRS078643,mouth
srp_SRS078645,mouth
srp_SRS078647,mouth
srp_SRS078649,ear
srp_SRS078651,ear
srp_SRS078657,nose
srp_SRS078659,vagina
srp_SRS078661,vagina
srp_SRS078663,vagina
srp_SRS078687,stool
srp_SRS078695,mouth
srp_SRS078699,mouth
srp_SRS078701,mouth
srp_SRS078703,mouth
srp_SRS078705,mouth
srp_SRS078709,mouth
srp_SRS078711,mouth
srp_SRS078713,mouth
srp_SRS078715,ear
srp_SRS078717,ear
srp_SRS078721,arm
srp_SRS078723,nose
srp_SRS078725,vagina
srp_SRS078727,vagina
srp_SRS078729,vagina
srp_SRS078745,mouth
srp_SRS078749,mouth
srp_SRS078751,mouth
srp_SRS078753,mouth
srp_SRS078755,mouth
srp_SRS078757,mouth
srp_SRS078759,mouth
srp_SRS078761,mouth
srp_SRS078763,mouth
srp_SRS078765,ear
srp_SRS078767,ear
srp_SRS078769,arm
srp_SRS078771,arm
srp_SRS078773,nose
srp_SRS078822,stool
srp_SRS078830,mouth
srp_SRS078834,mouth
srp_SRS078836,mouth
srp_SRS078838,mouth
srp_SRS078840,mouth
srp_SRS078842,mouth
srp_SRS078844,mouth
srp_SRS078846,mouth
srp_SRS078848,mouth
srp_SRS078850,ear
srp_SRS078852,ear
srp_SRS078860,vagina
srp_SRS078862,vagina
srp_SRS078864,vagina
srp_SRS078886,stool
srp_SRS078894,mouth
srp_SRS078898,mouth
srp_SRS078900,mouth
srp_SRS078902,mouth
srp_SRS078906,mouth
srp_SRS078908,mouth
srp_SRS078910,mouth
srp_SRS078912,mouth
srp_SRS078914,ear
srp_SRS078916,ear
srp_SRS078922,nose
srp_SRS078924,vagina
srp_SRS078926,vagina
srp_SRS078928,vagina
srp_SRS079022,stool
srp_SRS079034,mouth
srp_SRS079038,mouth
srp_SRS079040,mouth
srp_SRS079042,mouth
srp_SRS079046,mouth
srp_SRS079048,mouth
srp_SRS079050,ear
srp_SRS079052,ear
srp_SRS079060,vagina
srp_SRS079062,vagina
srp_SRS079064,vagina
srp_SRS079112,stool
srp_SRS079120,mouth
srp_SRS079124,mouth
srp_SRS079126,mouth
srp_SRS079128,mouth
srp_SRS079130,mouth
srp_SRS079132,mouth
srp_SRS079134,mouth
srp_SRS079136,mouth
srp_SRS079138,mouth
srp_SRS079140,ear
srp_SRS079142,ear
srp_SRS079144,arm
srp_SRS079146,arm
srp_SRS079148,nose
srp_SRS079150,vagina
srp_SRS079152,vagina
srp_SRS079154,vagina
srp_SRS079178,stool
srp_SRS079186,mouth
srp_SRS079190,mouth
srp_SRS079194,mouth
srp_SRS079196,mouth
srp_SRS079200,mouth
srp_SRS079202,mouth
srp_SRS079204,mouth
srp_SRS079206,ear
srp_SRS079208,ear
srp_SRS079216,vagina
srp_SRS079218,vagina
srp_SRS079220,vagina
srp_SRS079244,stool
srp_SRS079252,mouth
srp_SRS079256,mouth
srp_SRS079258,mouth
srp_SRS079260,mouth
srp_SRS079262,mouth
srp_SRS079264,mouth
srp_SRS079266,mouth
srp_SRS079268,mouth
srp_SRS079270,mouth
srp_SRS079272,ear
srp_SRS079276,arm
srp_SRS079278,arm
srp_SRS079280,nose
srp_SRS079282,vagina
srp_SRS079284,vagina
srp_SRS079286,vagina
srp_SRS079294,mouth
srp_SRS079301,ear
srp_SRS079308,mouth
srp_SRS079310,mouth
srp_SRS079316,stool
srp_SRS097873,ear
srp_SRS097875,ear
srp_SRS097881,nose
srp_SRS097883,vagina
srp_SRS097885,vagina
srp_SRS097887,vagina
srp_SRS097889,stool
srp_SRS097891,mouth
srp_SRS097895,mouth
srp_SRS097897,mouth
srp_SRS097899,mouth
srp_SRS097901,mouth
srp_SRS097903,mouth
srp_SRS097905,mouth
srp_SRS097907,mouth
srp_SRS097909,mouth
srp_SRS097927,mouth
srp_SRS097931,mouth
srp_SRS097933,mouth
srp_SRS097935,mouth
srp_SRS097937,mouth
srp_SRS097939,mouth
srp_SRS097941,mouth
srp_SRS097943,mouth
srp_SRS097945,mouth
srp_SRS097947,stool
srp_SRS097949,ear
srp_SRS097957,nose
srp_SRS097975,stool
srp_SRS097977,ear
srp_SRS097979,ear
srp_SRS097985,nose
srp_SRS097987,mouth
srp_SRS097991,mouth
srp_SRS097993,mouth
srp_SRS097995,mouth
srp_SRS097997,mouth
srp_SRS097999,mouth
srp_SRS098001,mouth
srp_SRS098003,mouth
srp_SRS098005,mouth
srp_SRS098026,ear
srp_SRS098028,ear
srp_SRS098036,vagina
srp_SRS098038,vagina
srp_SRS098040,vagina
srp_SRS098042,mouth
srp_SRS098046,mouth
srp_SRS098048,mouth
srp_SRS098050,mouth
srp_SRS098052,mouth
srp_SRS098054,mouth
srp_SRS098056,mouth
srp_SRS098058,mouth
srp_SRS098060,mouth
srp_SRS098062,stool
srp_SRS098083,mouth
srp_SRS098087,mouth
srp_SRS098089,mouth
srp_SRS098091,mouth
srp_SRS098093,mouth
srp_SRS098095,mouth
srp_SRS098097,mouth
srp_SRS098099,mouth
srp_SRS098101,mouth
srp_SRS098103,stool
srp_SRS098105,ear
srp_SRS098107,ear
srp_SRS098109,arm
srp_SRS098113,nose
srp_SRS098115,vagina
srp_SRS098117,vagina
srp_SRS098119,vagina
srp_SRS098140,vagina
srp_SRS098142,vagina
srp_SRS098144,vagina
srp_SRS098156,stool
srp_SRS098158,mouth
srp_SRS098160,mouth
srp_SRS098162,mouth
srp_SRS098164,mouth
srp_SRS098166,mouth
srp_SRS098168,mouth
srp_SRS098170,mouth
srp_SRS098172,mouth
srp_SRS098174,mouth
srp_SRS098194,ear
srp_SRS098204,mouth
srp_SRS098208,mouth
srp_SRS098210,mouth
srp_SRS098212,mouth
srp_SRS098214,mouth
srp_SRS098216,mouth
srp_SRS098220,mouth
srp_SRS098222,mouth
srp_SRS098224,stool
srp_SRS098242,ear
srp_SRS098244,ear
srp_SRS098248,arm
srp_SRS098250,nose
srp_SRS098252,mouth
srp_SRS098256,mouth
srp_SRS098258,mouth
srp_SRS098260,mouth
srp_SRS098262,mouth
srp_SRS098264,mouth
srp_SRS098266,mouth
srp_SRS098268,mouth
srp_SRS098270,mouth
srp_SRS098272,stool
srp_SRS098290,mouth
srp_SRS098294,mouth
srp_SRS098296,mouth
srp_SRS098298,mouth
srp_SRS098300,mouth
srp_SRS098302,mouth
srp_SRS098304,mouth
srp_SRS098306,mouth
srp_SRS098308,mouth
srp_SRS098310,ear
srp_SRS098312,stool
srp_SRS098314,ear
srp_SRS098338,mouth
srp_SRS098342,mouth
srp_SRS098344,mouth
srp_SRS098346,mouth
srp_SRS098348,mouth
srp_SRS098350,mouth
srp_SRS098352,mouth
srp_SRS098354,mouth
srp_SRS098356,mouth
srp_SRS098360,ear
srp_SRS098368,stool
srp_SRS098389,mouth
srp_SRS098393,mouth
srp_SRS098395,mouth
srp_SRS098397,mouth
srp_SRS098399,mouth
srp_SRS098401,mouth
srp_SRS098403,mouth
srp_SRS098405,mouth
srp_SRS098407,mouth
srp_SRS098409,stool
srp_SRS098421,vagina
srp_SRS098423,vagina
srp_SRS098425,vagina
srp_SRS098443,stool
srp_SRS098445,ear
srp_SRS098447,ear
srp_SRS098453,nose
srp_SRS098455,mouth
srp_SRS098459,mouth
srp_SRS098461,mouth
srp_SRS098463,mouth
srp_SRS098465,mouth
srp_SRS098467,mouth
srp_SRS098469,mouth
srp_SRS098471,mouth
srp_SRS098473,mouth
srp_SRS098498,mouth
srp_SRS098500,mouth
srp_SRS098502,mouth
srp_SRS098504,mouth
srp_SRS098506,mouth
srp_SRS098508,mouth
srp_SRS098510,mouth
srp_SRS098512,mouth
srp_SRS098514,stool
srp_SRS098516,ear
srp_SRS098518,ear
srp_SRS098520,arm
srp_SRS098522,arm
srp_SRS098524,nose
srp_SRS098526,vagina
srp_SRS098528,vagina
srp_SRS098530,vagina
srp_SRS098551,mouth
srp_SRS098555,mouth
srp_SRS098557,mouth
srp_SRS098559,mouth
srp_SRS098561,mouth
srp_SRS098563,mouth
srp_SRS098565,mouth
srp_SRS098567,mouth
srp_SRS098569,mouth
srp_SRS098571,stool
srp_SRS098573,ear
srp_SRS098575,ear
srp_SRS098577,arm
srp_SRS098581,nose
srp_SRS098583,vagina
srp_SRS098585,vagina
srp_SRS098587,vagina
srp_SRS098608,mouth
srp_SRS098612,mouth
srp_SRS098614,mouth
srp_SRS098616,mouth
srp_SRS098618,mouth
srp_SRS098620,mouth
srp_SRS098622,mouth
srp_SRS098624,mouth
srp_SRS098626,mouth
srp_SRS098628,ear
srp_SRS098630,ear
srp_SRS098634,arm
srp_SRS098636,nose
srp_SRS098638,vagina
srp_SRS098640,vagina
srp_SRS098642,vagina
srp_SRS098644,stool
srp_SRS098665,mouth
srp_SRS098669,mouth
srp_SRS098671,mouth
srp_SRS098673,mouth
srp_SRS098675,mouth
srp_SRS098677,mouth
srp_SRS098679,mouth
srp_SRS098681,mouth
srp_SRS098683,mouth
srp_SRS098685,stool
srp_SRS098695,nose
srp_SRS098697,vagina
srp_SRS098699,vagina
srp_SRS098701,vagina
srp_SRS098719,mouth
srp_SRS098723,mouth
srp_SRS098725,mouth
srp_SRS098727,mouth
srp_SRS098729,mouth
srp_SRS098731,mouth
srp_SRS098733,mouth
srp_SRS098735,mouth
srp_SRS098737,mouth
srp_SRS098739,ear
srp_SRS098741,ear
srp_SRS098743,arm
srp_SRS098745,arm
srp_SRS098747,nose
srp_SRS098749,stool
srp_SRS098774,mouth
srp_SRS098776,mouth
srp_SRS098778,mouth
srp_SRS098780,mouth
srp_SRS098782,mouth
srp_SRS098784,mouth
srp_SRS098786,mouth
srp_SRS098788,mouth
srp_SRS098790,ear
srp_SRS098800,vagina
srp_SRS098802,vagina
srp_SRS098804,vagina
srp_SRS098806,stool
srp_SRS098827,stool
srp_SRS098831,ear
srp_SRS098837,nose
srp_SRS098839,vagina
srp_SRS098841,vagina
srp_SRS098843,vagina
srp_SRS098845,mouth
srp_SRS098849,mouth
srp_SRS098851,mouth
srp_SRS098853,mouth
srp_SRS098855,mouth
srp_SRS098857,mouth
srp_SRS098859,mouth
srp_SRS098861,mouth
srp_SRS098863,mouth
srp_SRS098881,stool
srp_SRS098883,mouth
srp_SRS098887,mouth
srp_SRS099335,mouth
srp_SRS099337,mouth
srp_SRS099339,mouth
srp_SRS099341,mouth
srp_SRS099343,mouth
srp_SRS099345,mouth
srp_SRS099347,mouth
srp_SRS099349,ear
srp_SRS099351,ear
srp_SRS099353,arm
srp_SRS099355,arm
srp_SRS099357,nose
srp_SRS099932,stool
srp_SRS099940,mouth
srp_SRS099944,mouth
srp_SRS099946,mouth
srp_SRS099950,mouth
srp_SRS099952,mouth
srp_SRS099954,mouth
srp_SRS099956,mouth
srp_SRS099958,mouth
srp_SRS099960,ear
srp_SRS099962,ear
srp_SRS099970,vagina
srp_SRS099972,vagina
srp_SRS099974,vagina
srp_SRS100040,stool
srp_SRS100052,mouth
srp_SRS100054,mouth
srp_SRS100056,mouth
srp_SRS100058,mouth
srp_SRS100060,mouth
srp_SRS100064,mouth
srp_SRS100066,mouth
srp_SRS100068,ear
srp_SRS100070,ear
srp_SRS100076,nose
srp_SRS100124,stool
srp_SRS100132,mouth
srp_SRS100136,mouth
srp_SRS100138,mouth
srp_SRS100140,mouth
srp_SRS100142,mouth
srp_SRS100144,mouth
srp_SRS100146,mouth
srp_SRS100148,mouth
srp_SRS100150,mouth
srp_SRS100152,ear
srp_SRS100154,ear
srp_SRS100160,nose
srp_SRS100162,vagina
srp_SRS100164,vagina
srp_SRS100166,vagina
srp_SRS100214,stool
srp_SRS100222,mouth
srp_SRS100226,mouth
srp_SRS100228,mouth
srp_SRS100230,mouth
srp_SRS100232,mouth
srp_SRS100234,mouth
srp_SRS100236,mouth
srp_SRS100238,mouth
srp_SRS100240,mouth
srp_SRS100252,vagina
srp_SRS100254,vagina
srp_SRS100256,vagina
srp_SRS100280,stool
srp_SRS100288,mouth
srp_SRS100292,mouth
srp_SRS100294,mouth
srp_SRS100296,mouth
srp_SRS100298,mouth
srp_SRS100302,mouth
srp_SRS100304,mouth
srp_SRS100306,mouth
srp_SRS100308,ear
srp_SRS100310,ear
srp_SRS100316,nose
srp_SRS100318,vagina
srp_SRS100320,vagina
srp_SRS100322,vagina
srp_SRS100370,stool
srp_SRS100378,mouth
srp_SRS100382,mouth
srp_SRS100384,mouth
srp_SRS100386,mouth
srp_SRS100388,mouth
srp_SRS100390,mouth
srp_SRS100392,mouth
srp_SRS100408,vagina
srp_SRS100410,vagina
srp_SRS100412,vagina
srp_SRS100433,stool
srp_SRS100441,mouth
srp_SRS100445,mouth
srp_SRS100447,mouth
srp_SRS100449,mouth
srp_SRS100451,mouth
srp_SRS100453,mouth
srp_SRS100455,mouth
srp_SRS100457,mouth
srp_SRS100459,mouth
srp_SRS100532,stool
srp_SRS100540,mouth
srp_SRS100544,mouth
srp_SRS100548,mouth
srp_SRS100550,mouth
srp_SRS100552,mouth
srp_SRS100556,mouth
srp_SRS100558,mouth
srp_SRS100589,stool
srp_SRS100597,mouth
srp_SRS100601,mouth
srp_SRS100603,mouth
srp_SRS100605,mouth
srp_SRS100607,mouth
srp_SRS100609,mouth
srp_SRS100611,mouth
srp_SRS100613,mouth
srp_SRS100615,mouth
srp_SRS100617,ear
srp_SRS100619,ear
srp_SRS100625,nose
srp_SRS100699,stool
srp_SRS100707,mouth
srp_SRS100711,mouth
srp_SRS100713,mouth
srp_SRS100715,mouth
srp_SRS100717,mouth
srp_SRS100719,mouth
srp_SRS100721,mouth
srp_SRS100723,mouth
srp_SRS100725,mouth
srp_SRS100727,ear
srp_SRS100729,ear
srp_SRS100735,nose
srp_SRS100737,vagina
srp_SRS100739,vagina
srp_SRS100741,vagina
srp_SRS100765,stool
srp_SRS100777,mouth
srp_SRS100778,mouth
srp_SRS100779,mouth
srp_SRS100781,mouth
srp_SRS100783,mouth
srp_SRS100785,mouth
srp_SRS100787,mouth
srp_SRS100789,mouth
srp_SRS100791,mouth
srp_SRS100793,ear
srp_SRS100795,ear
srp_SRS100799,arm
srp_SRS100801,nose
srp_SRS100803,vagina
srp_SRS100805,vagina
srp_SRS100807,vagina
srp_SRS100835,stool
srp_SRS100843,mouth
srp_SRS100847,mouth
srp_SRS100849,mouth
srp_SRS100851,mouth
srp_SRS100853,mouth
srp_SRS100855,mouth
srp_SRS100857,mouth
srp_SRS100859,mouth
srp_SRS100861,mouth
srp_SRS100863,ear
srp_SRS100865,ear
srp_SRS100873,vagina
srp_SRS100875,vagina
srp_SRS100877,vagina
srp_SRS100879,mouth
srp_SRS100929,stool
srp_SRS100937,mouth
srp_SRS100941,mouth
srp_SRS100943,mouth
srp_SRS100945,mouth
srp_SRS100947,mouth
srp_SRS100949,mouth
srp_SRS100951,mouth
srp_SRS100953,mouth
srp_SRS100955,mouth
srp_SRS100957,ear
srp_SRS100959,ear
srp_SRS100963,arm
srp_SRS100965,nose
srp_SRS100969,vagina
srp_SRS101177,ear
srp_SRS101179,ear
srp_SRS101185,nose
srp_SRS101237,ear
srp_SRS101245,nose
srp_SRS101253,stool
srp_SRS101261,mouth
srp_SRS101265,mouth
srp_SRS101290,mouth
srp_SRS101292,mouth
srp_SRS101296,mouth
srp_SRS101298,mouth
srp_SRS101360,ear
srp_SRS101362,ear
srp_SRS101368,nose
srp_SRS101413,mouth
srp_SRS101417,mouth
srp_SRS101423,ear
srp_SRS101425,ear
srp_SRS101483,ear
srp_SRS101485,ear
srp_SRS101487,arm
srp_SRS101491,nose
srp_SRS101613,stool
srp_SRS101621,mouth
srp_SRS101625,mouth
srp_SRS101629,mouth
srp_SRS101631,mouth
srp_SRS101633,mouth
srp_SRS101635,mouth
srp_SRS101637,mouth
srp_SRS101639,mouth
srp_SRS101641,ear
srp_SRS101643,ear
srp_SRS101645,arm
srp_SRS101647,arm
srp_SRS101649,nose
srp_SRS101755,mouth
srp_SRS101757,mouth
srp_SRS101759,mouth
srp_SRS101761,mouth
srp_SRS101763,mouth
srp_SRS101765,mouth
srp_SRS101767,mouth
srp_SRS101769,mouth
srp_SRS101771,ear
srp_SRS101773,ear
srp_SRS101779,nose
srp_SRS101781,vagina
srp_SRS101783,vagina
srp_SRS101785,vagina
srp_SRS101851,stool
srp_SRS101859,mouth
srp_SRS101863,mouth
srp_SRS101865,mouth
srp_SRS101867,mouth
srp_SRS101869,mouth
srp_SRS101871,mouth
srp_SRS101873,mouth
srp_SRS101875,mouth
srp_SRS101877,mouth
srp_SRS101879,ear
srp_SRS101881,ear
srp_SRS101887,nose
srp_SRS101911,stool
srp_SRS101919,mouth
srp_SRS101923,mouth
srp_SRS101925,mouth
srp_SRS101927,mouth
srp_SRS101929,mouth
srp_SRS101933,mouth
srp_SRS101935,mouth
srp_SRS101937,mouth
srp_SRS101939,ear
srp_SRS101949,vagina
srp_SRS101951,vagina
srp_SRS101953,vagina
srp_SRS101974,stool
srp_SRS101982,mouth
srp_SRS101986,mouth
srp_SRS101988,mouth
srp_SRS101990,mouth
srp_SRS101992,mouth
srp_SRS101994,mouth
srp_SRS101996,mouth
srp_SRS101998,mouth
srp_SRS102000,mouth
srp_SRS102002,ear
srp_SRS102004,ear
srp_SRS102008,arm
srp_SRS102010,nose
srp_SRS102034,stool
srp_SRS102042,mouth
srp_SRS102046,mouth
srp_SRS102048,mouth
srp_SRS102050,mouth
srp_SRS102052,mouth
srp_SRS102054,mouth
srp_SRS102058,mouth
srp_SRS102060,mouth
srp_SRS102062,ear
srp_SRS102064,ear
srp_SRS102072,vagina
srp_SRS102074,vagina
srp_SRS102076,vagina
srp_SRS102126,stool
srp_SRS102134,mouth
srp_SRS102138,mouth
srp_SRS102140,mouth
srp_SRS102142,mouth
srp_SRS102144,mouth
srp_SRS102146,mouth
srp_SRS102148,mouth
srp_SRS102150,mouth
srp_SRS102152,mouth
srp_SRS102154,ear
srp_SRS102156,ear
srp_SRS102186,stool
srp_SRS102194,mouth
srp_SRS102198,mouth
srp_SRS102200,mouth
srp_SRS102202,mouth
srp_SRS102204,mouth
srp_SRS102206,mouth
srp_SRS102208,mouth
srp_SRS102210,mouth
srp_SRS102212,mouth
srp_SRS102216,ear
srp_SRS102224,vagina
srp_SRS102226,vagina
srp_SRS102228,vagina
srp_SRS102282,stool
srp_SRS102294,mouth
srp_SRS102296,mouth
srp_SRS102298,mouth
srp_SRS102300,mouth
srp_SRS102302,mouth
srp_SRS102304,mouth
srp_SRS102306,mouth
srp_SRS102308,mouth
srp_SRS102310,ear
srp_SRS102312,ear
srp_SRS102320,vagina
srp_SRS102322,vagina
srp_SRS102324,vagina
srp_SRS102401,stool
srp_SRS102409,mouth
srp_SRS102413,mouth
srp_SRS102417,mouth
srp_SRS102419,mouth
srp_SRS102421,mouth
srp_SRS102423,mouth
srp_SRS102425,mouth
srp_SRS102427,mouth
srp_SRS102429,ear
srp_SRS102465,stool
srp_SRS102473,mouth
srp_SRS102479,mouth
srp_SRS102483,mouth
srp_SRS102493,ear
srp_SRS102495,ear
srp_SRS102501,nose
srp_SRS102507,vagina
srp_SRS102606,stool
srp_SRS102614,mouth
srp_SRS102618,mouth
srp_SRS102620,mouth
srp_SRS102622,mouth
srp_SRS102624,mouth
srp_SRS102626,mouth
srp_SRS102628,mouth
srp_SRS102630,mouth
srp_SRS102632,mouth
srp_SRS102644,vagina
srp_SRS102646,vagina
srp_SRS102648,vagina
srp_SRS102672,stool
srp_SRS102680,mouth
srp_SRS102684,mouth
srp_SRS102686,mouth
srp_SRS102688,mouth
srp_SRS102690,mouth
srp_SRS102692,mouth
srp_SRS102694,mouth
srp_SRS102696,mouth
srp_SRS102698,mouth
srp_SRS102700,ear
srp_SRS102702,ear
srp_SRS102708,nose
srp_SRS102710,vagina
srp_SRS102712,vagina
srp_SRS102714,vagina
srp_SRS102768,stool
srp_SRS102776,mouth
srp_SRS102780,mouth
srp_SRS102784,mouth
srp_SRS102786,mouth
srp_SRS102788,mouth
srp_SRS102790,mouth
srp_SRS102792,mouth
srp_SRS102794,mouth
srp_SRS102796,ear
srp_SRS102798,ear
srp_SRS102824,mouth
srp_SRS102828,mouth
srp_SRS102830,mouth
srp_SRS102832,mouth
srp_SRS102834,mouth
srp_SRS102836,mouth
srp_SRS102838,mouth
srp_SRS102840,mouth
srp_SRS102842,mouth
srp_SRS102844,ear
srp_SRS102846,ear
srp_SRS102850,arm
srp_SRS102852,nose
srp_SRS102854,vagina
srp_SRS102856,vagina
srp_SRS102858,vagina
srp_SRS102951,stool
srp_SRS102959,mouth
srp_SRS102963,mouth
srp_SRS102967,mouth
srp_SRS102969,mouth
srp_SRS102971,mouth
srp_SRS102973,mouth
srp_SRS102975,mouth
srp_SRS102977,mouth
srp_SRS103008,stool
srp_SRS103016,mouth
srp_SRS103020,mouth
srp_SRS103022,mouth
srp_SRS103024,mouth
srp_SRS103026,mouth
srp_SRS103028,mouth
srp_SRS103030,mouth
srp_SRS103032,mouth
srp_SRS103034,mouth
srp_SRS103036,ear
srp_SRS103038,ear
srp_SRS103044,nose
srp_SRS103487,mouth
srp_SRS103491,mouth
srp_SRS103493,mouth
srp_SRS103495,mouth
srp_SRS103497,mouth
srp_SRS103499,mouth
srp_SRS103501,mouth
srp_SRS103503,mouth
srp_SRS103505,mouth
srp_SRS103507,stool
srp_SRS103509,ear
srp_SRS103511,ear
srp_SRS103517,nose
srp_SRS103519,vagina
srp_SRS103521,vagina
srp_SRS103523,vagina
srp_SRS103544,mouth
srp_SRS103548,mouth
srp_SRS103552,mouth
srp_SRS103554,mouth
srp_SRS103556,mouth
srp_SRS103558,mouth
srp_SRS103560,mouth
srp_SRS103562,mouth
srp_SRS103564,stool
srp_SRS103566,ear
srp_SRS103576,vagina
srp_SRS103578,vagina
srp_SRS103580,vagina
